"","disclosure_year","disclosure_date","transaction_date","owner","ticker","asset_description","type","amount","representative","district","ptr_link","cap_gains_over_200_usd","lower_amount","upper_amount","symbol","pps_open","pps_high","pps_low","pps_close","sector","industry","fte","country","state","zip"
"10793",2020,"05/07/2020",2020-04-02,"","F","Ford Motor Company","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Cyclical","Auto Manufacturers",183000,"United States","MI","48126-1899"
"10794",2020,"05/07/2020",2020-04-02,"","FTV","Fortive Corporation","sale_partial","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Technology","Scientific & Technical Instruments",18000,"United States","WA","98203"
"10795",2020,"05/07/2020",2020-04-02,"","GIS","General Mills, Inc.","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Defensive","Packaged Foods",35000,"United States","MN","55426"
"10796",2020,"05/07/2020",2020-04-02,"","GM","General Motors Company","sale_full","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Cyclical","Auto Manufacturers",157000,"United States","MI","48265-3000"
"10797",2020,"05/07/2020",2020-04-02,"","GPC","Genuine Parts Company","sale_full","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Cyclical","Specialty Retail",52000,"United States","GA","30339"
"10798",2020,"05/07/2020",2020-04-02,"","GS","Goldman Sachs Group, Inc.","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Capital Markets",45100,"United States","NY","10282"
"10799",2020,"05/07/2020",2020-04-02,"","HRB","H&R Block, Inc.","sale_full","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Cyclical","Personal Services",NA,"United States","MO","64105"
"10800",2020,"05/07/2020",2020-04-02,"","HIG","Hartford Financial Services Group, Inc.","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Insurance—Diversified",18100,"United States","CT","06155"
"10801",2020,"05/07/2020",2020-04-02,"","HST","Host Hotels & Resorts, Inc.","sale_full","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Real Estate","REIT—Hotel & Motel",160,"United States","MD","20817"
"10802",2020,"05/07/2020",2020-04-02,"","HPQ","HP Inc.","sale_full","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Technology","Computer Hardware",51000,"United States","CA","94304"
"10803",2020,"05/07/2020",2020-04-02,"","HBAN","Huntington Bancshares Incorporated","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Banks—Regional",19722,"United States","OH","43287"
"10804",2020,"05/07/2020",2020-04-02,"","IBM","International Business Machines Corporation","sale_partial","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Technology","Information Technology Services",282100,"United States","NY","10504"
"10805",2020,"05/07/2020",2020-04-02,"","ISRG","Intuitive Surgical, Inc.","sale_partial","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Healthcare","Medical Instruments & Supplies",9793,"United States","CA","94086-5304"
"10806",2020,"05/07/2020",2020-04-02,"","IVZ","Invesco ltd","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Asset Management",8549,"United States","GA","30309"
"10807",2020,"05/07/2020",2020-04-02,"","IRM","Iron Mountain Incorporated","sale_full","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Real Estate","REIT—Specialty",25000,"United States","MA","02110"
"10808",2020,"05/07/2020",2020-04-02,"","JCI","Johnson Controls International plc Ordinary Share","sale_full","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Industrials","Engineering & Construction",101000,"Ireland",NA,"T12 X8N6"
"10809",2020,"05/07/2020",2020-04-02,"","JPM","JP Morgan Chase & Co.","sale_partial","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Banks—Diversified",273948,"United States","NY","10179"
"10810",2020,"05/07/2020",2020-04-02,"","KEY","KeyCorp","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Banks—Regional",17110,"United States","OH","44114-1306"
"10811",2020,"05/07/2020",2020-04-02,"","KMB","Kimberly-Clark Corporation","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Defensive","Household & Personal Products",45000,"United States","TX","75261-9100"
"10812",2020,"05/07/2020",2020-04-02,"","KSS","Kohl's Corporation","sale_full","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Cyclical","Department Stores",99000,"United States","WI","53051"
"10813",2020,"05/07/2020",2020-04-22,"","PHG","Koninklijke Philips N.V. NY Registry Shares","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Healthcare","Medical Devices",78548,"Netherlands",NA,"1096 BC"
"10814",2020,"05/07/2020",2020-04-02,"","KR","Kroger Company","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Defensive","Grocery Stores",420000,"United States","OH","45202-1100"
"10815",2020,"05/07/2020",2020-04-02,"","LVS","Las Vegas Sands Corp.","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Cyclical","Resorts & Casinos",44500,"United States","NV","89109"
"10816",2020,"05/07/2020",2020-04-02,"","LNC","Lincoln National Corporation","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Insurance—Life",10848,"United States","PA","19087"
"10817",2020,"05/07/2020",2020-04-02,"","L","Loews Corporation","sale_full","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Insurance—Property & Casualty",10340,"United States","NY","10065-8087"
"10818",2020,"05/07/2020",2020-04-02,"","LYB","LyondellBasell Industries NV Ordinary Shares Class A","sale_full","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Basic Materials","Specialty Chemicals",19100,"United States","TX","77010"
"10819",2020,"05/07/2020",2020-04-02,"","MTB","M&T Bank Corporation","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Banks—Regional",22000,"United States","NY","14203"
"10820",2020,"05/07/2020",2020-04-02,"","M","Macy's Inc","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Cyclical","Department Stores",88857,"United States","NY","10001"
"10821",2020,"05/07/2020",2020-04-02,"","MGM","MgM Resorts International","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Cyclical","Resorts & Casinos",52000,"United States","NV","89109"
"10822",2020,"05/07/2020",2020-04-02,"","TAP","Molson Coors Beverage Company Class B","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Defensive","Beverages—Brewers",16300,"United States","CO","80401"
"10823",2020,"05/07/2020",2020-04-02,"","MS","Morgan Stanley","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Capital Markets",76541,"United States","NY","10036"
"10824",2020,"05/07/2020",2020-04-02,"","MOS","Mosaic Company","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Basic Materials","Agricultural Inputs",12525,"United States","FL","33602"
"10825",2020,"05/07/2020",2020-04-02,"","NFLX","Netflix, Inc.","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Communication Services","Entertainment",11300,"United States","CA","95032"
"10826",2020,"05/07/2020",2020-04-02,"","NWL","Newell Brands Inc.","sale_full","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Defensive","Household & Personal Products",32000,"United States","GA","30328"
"10827",2020,"05/07/2020",2020-04-02,"","NI","Nisource Inc","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Utilities","Utilities—Regulated Gas",7272,"United States","IN","46410"
"10828",2020,"05/07/2020",2020-04-02,"","JWN","Nordstrom, Inc.","sale_full","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Cyclical","Department Stores",72000,"United States","WA","98101"
"10829",2020,"05/07/2020",2020-04-02,"","PH","Parker-Hannifin Corporation","sale_partial","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Industrials","Specialty Industrial Machinery",54640,"United States","OH","44124-4141"
"10830",2020,"05/07/2020",2020-04-02,"","PM","Philip Morris International Inc","sale_partial","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Defensive","Tobacco",69600,"United States","NY","10017-5592"
"10831",2020,"05/07/2020",2020-04-02,"","PNC","PNC Financial Services Group, Inc.","sale_partial","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Banks—Regional",57668,"United States","PA","15222-2401"
"10832",2020,"05/07/2020",2020-04-02,"","PPG","PPG Industries, Inc.","sale_full","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Basic Materials","Specialty Chemicals",49300,"United States","PA","15272"
"10833",2020,"05/07/2020",2020-04-02,"","PFG","Principal Financial Group Inc","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Insurance—Diversified",18600,"United States","IA","50392"
"10834",2020,"05/07/2020",2020-04-02,"","PRU","Prudential Financial, Inc.","sale_full","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Insurance—Life",40916,"United States","NJ","07102"
"10835",2020,"05/07/2020",2020-04-02,"","PWR","Quanta Services, Inc.","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Industrials","Engineering & Construction",43700,"United States","TX","77056"
"10836",2020,"05/07/2020",2020-04-02,"","DGX","Quest Diagnostics Incorporated","sale_partial","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Healthcare","Diagnostics & Research",50000,"United States","NJ","07094"
"10837",2020,"05/07/2020",2020-04-02,"","REGN","Regeneron Pharmaceuticals, Inc.","sale_partial","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Healthcare","Biotechnology",10368,"United States","NY","10591-6707"
"10838",2020,"05/07/2020",2020-04-02,"","RCL","Royal Caribbean Cruises ltd.","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Cyclical","Travel Services",84900,"United States","FL","33132-2096"
"10839",2020,"05/07/2020",2020-04-02,"","SEE","Sealed air Corporation","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Cyclical","Packaging & Containers",16500,"United States","NC","28208"
"10840",2020,"05/07/2020",2020-04-02,"","SRE","Sempra Energy","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Utilities","Utilities—Diversified",15390,"United States","CA","92101"
"10841",2020,"05/07/2020",2020-04-02,"","NOW","ServiceNow, Inc.","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Technology","Software—Application",16881,"United States","CA","95054"
"10842",2020,"05/07/2020",2020-04-02,"","SPG","Simon Property Group, Inc.","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Real Estate","REIT—Retail",2400,"United States","IN","46204"
"10843",2020,"05/07/2020",2020-04-16,"","LUV","Southwest Airlines Company","sale_partial","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Industrials","Airlines",58865,"United States","TX","75235-1611"
"10844",2020,"05/07/2020",2020-04-17,"","LUV","Southwest Airlines Company","sale_full","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Industrials","Airlines",58865,"United States","TX","75235-1611"
"10845",2020,"05/07/2020",2020-04-02,"","SYF","Synchrony Financial","sale_partial","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Credit Services",18000,"United States","CT","06902"
"10846",2020,"05/07/2020",2020-04-22,"","TEL","TE Connectivity ltd. New Switzerland Registered Shares","sale_partial","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Technology","Electronic Components",85000,"Switzerland",NA,"8200"
"10847",2020,"05/07/2020",2020-04-24,"","TEL","TE Connectivity ltd. New Switzerland Registered Shares","sale_full","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Technology","Electronic Components",85000,"Switzerland",NA,"8200"
"10848",2020,"05/07/2020",2020-04-02,"","BK","The Bank of New York Mellon Corporation","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Asset Management",49600,"United States","NY","10286"
"10849",2020,"05/07/2020",2020-04-02,"","KHC","The Kraft Heinz Company","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Defensive","Packaged Foods",36000,"United States","PA","15222"
"10850",2020,"05/07/2020",2020-04-02,"","TRV","The Travelers Companies, Inc.","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Insurance—Property & Casualty",30184,"United States","NY","10017"
"10851",2020,"05/07/2020",2020-04-02,"","TDG","Transdigm Group Incorporated Transdigm Group Inc.","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Industrials","Aerospace & Defense",13300,"United States","OH","44114"
"10852",2020,"05/07/2020",2020-04-02,"","TFC","Truist Financial Corporation","sale_full","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Banks—Regional",51169,"United States","NC","28202"
"10853",2020,"05/07/2020",2020-04-02,"","TWTR","Twitter, Inc.","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Communication Services","Internet Content & Information",7500,"United States","CA","94103"
"10854",2020,"05/07/2020",2020-04-02,"","USB","U.S. Bancorp","sale_partial","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Banks—Regional",70000,"United States","MN","55402"
"10855",2020,"05/07/2020",2020-04-16,"","UL","Unilever PLC","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Defensive","Household & Personal Products",148012,"United Kingdom",NA,"EC4Y 0DY"
"10856",2020,"05/07/2020",2020-04-02,"","UPS","United Parcel Service, Inc.","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Industrials","Integrated Freight & Logistics",534000,"United States","GA","30328"
"10857",2020,"05/07/2020",2020-04-02,"","URI","United Rentals, Inc.","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Industrials","Rental & Leasing Services",20400,"United States","CT","06902"
"10858",2020,"05/07/2020",2020-04-02,"","VTR","Ventas, Inc.","sale_full","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Real Estate","REIT—Healthcare Facilities",434,"United States","IL","60654"
"10859",2020,"05/07/2020",2020-04-02,"","VMC","Vulcan Materials Company","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Basic Materials","Building Materials",11912,"United States","AL","35242-5014"
"10860",2020,"05/07/2020",2020-04-02,"","WAB","Wabtec Corp","sale_full","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Industrials","Railroads",25000,"United States","PA","15212"
"10861",2020,"05/07/2020",2020-04-02,"","WBA","Walgreens Boots Alliance, Inc.","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Healthcare","Pharmaceutical Retailers",315000,"United States","IL","60015"
"10862",2020,"05/07/2020",2020-04-02,"","WFC","Wells Fargo & Company","sale_partial","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Banks—Diversified",246577,"United States","CA","94104"
"10863",2020,"05/07/2020",2020-04-02,"","WRK","Westrock Company","sale_full","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Cyclical","Packaging & Containers",50000,"United States","GA","30328"
"10864",2020,"05/07/2020",2020-04-02,"","ZION","Zions Bancorporation N.A.","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Banks—Regional",9724,"United States","UT","84133-1109"
"10865",2021,"05/18/2021",2021-04-05,"joint","KR","Kroger Company","purchase","$1,001 - $15,000","Hon. James E Hon Banks","IN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018763.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Defensive","Grocery Stores",420000,"United States","OH","45202-1100"
"10866",2021,"05/18/2021",2021-04-23,"","BLDP","Ballard Power Systems Inc - Common Shares","purchase","$1,001 - $15,000","Hon. Austin Scott","GA08","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018771.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Industrials","Specialty Industrial Machinery",NA,"Canada","BC","V5J 5J8"
"10867",2021,"05/18/2021",2021-05-04,"","BLDP","Ballard Power Systems Inc - Common Shares","purchase","$1,001 - $15,000","Hon. Austin Scott","GA08","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018771.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Industrials","Specialty Industrial Machinery",NA,"Canada","BC","V5J 5J8"
"10868",2021,"05/18/2021",2021-05-04,"","NVVE","Nuvve Holding Corp","sale_full","$1,001 - $15,000","Hon. Austin Scott","GA08","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018771.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Cyclical","Specialty Retail",61,"United States","CA","92106"
"10869",2021,"05/18/2021",2021-04-09,"","NVVE","Nuvve Holding Corp","purchase","$1,001 - $15,000","Hon. Austin Scott","GA08","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018771.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Cyclical","Specialty Retail",61,"United States","CA","92106"
"10870",2021,"05/18/2021",2021-04-09,"","PLUG","Plug Power Inc","sale_full","$1,001 - $15,000","Hon. Austin Scott","GA08","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018771.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Industrials","Electrical Equipment & Parts",2249,"United States","NY","12110"
"10871",2021,"05/18/2021",2021-04-13,"self","NVVE","Nuvve Holding Corp","purchase","$1,001 - $15,000","Hon. Austin Scott","GA08","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018772.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Cyclical","Specialty Retail",61,"United States","CA","92106"
"10872",2022,"06/07/2022",2022-05-13,"self","NWN","Northwest Natural Holding Company","purchase","$1,001 - $15,000","Hon. Earl Blumenauer","OR03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021169.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Utilities","Utilities—Regulated Gas",1237,"United States","OR","97204"
"10873",2022,"06/07/2022",2022-05-11,"","ABNB","Airbnb Inc - Class A","purchase","$50,001 - $100,000","Hon. James R. Langevin","RI02","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021156.pdf",FALSE,50001,1e+05,NA,NA,NA,NA,NA,"Consumer Cyclical","Travel Services",6132,"United States","CA","94103"
